doc_id,parg_num,sent_num,token_num,0
3,15,7,15,formation
3,15,7,16,high
3,15,7,17,entropy
3,15,7,18,alloys
3,15,7,19,may
3,15,7,20,seen
3,15,7,21,pro
3,15,7,22,Hume-Rothery
3,15,7,23,rule
3,15,8,0,atomic
3,15,8,1,size
3,15,8,2,difference
3,15,8,3,among
3,15,8,4,elements
3,15,8,5,AlCoCrFeMnNi
3,15,8,6,alloy
3,15,8,7,given
3,15,9,0,observed
3,15,9,1,none
3,15,9,2,differences
3,15,10,0,second
3,15,10,1,level
3,15,10,2,difference
3,15,10,3,exists
3,15,10,4,restriction
3,15,10,5,composition
3,15,10,6,case
3,15,10,7,high
3,15,10,8,entropy
3,15,10,9,alloys
3,15,11,0,recommended
3,15,11,1,within
3,15,11,2,535
3,15,12,0,guideline
3,15,12,1,exists
3,15,12,2,bulk
3,15,12,3,metallic
3,15,12,4,glass
3,15,12,5,forming
3,15,12,6,alloys
3,15,13,0,However
3,15,13,1,bulk
3,15,13,2,metallic
3,15,13,3,glasses
3,15,13,4,equiatomic
3,15,13,5,almost
3,15,13,6,equiatomic
3,15,13,7,composition
3,15,13,8,reported
3,15,13,9,literature
3,15,14,0,Additionally
3,15,14,1,bulk
3,15,14,2,metallic
3,15,14,3,glasses
3,15,14,4,recommended
3,15,14,5,binary
3,15,14,6,enthalpies
3,15,14,7,mixing
3,15,14,8,highly
3,15,14,9,negative
3,15,14,10,favours
3,15,14,11,intermetallic
3,15,14,12,phase
3,15,14,13,formation
3,15,15,0,stark
3,15,15,1,contrast
3,15,15,2,reported
3,15,15,3,high
3,15,15,4,Activation
3,15,15,5,energy
3,15,15,6,calculation
3,15,15,7,Kissinger
3,15,15,8,Ozawa
3,15,15,9,model
3,15,15,10,first
3,15,15,11,transformation
3,15,15,12,event
3,15,15,13,AlCoCrFeNiMn
3,15,15,14,high
3,15,15,15,entropy
3,15,15,16,alloy
3,16,0,0,entropy
3,16,0,1,alloys
3,16,0,2,entropy
3,16,0,3,mixing
3,16,0,4,play
3,16,0,5,important
3,16,0,6,role
3,16,1,0,Hence
3,16,1,1,entropy
3,16,1,2,considered
3,16,1,3,order
3,16,1,4,assess
3,16,1,5,stability
3,16,1,6,formation
3,16,1,7,high
3,16,1,8,entropy
3,16,1,9,alloys
3,16,2,0,intermetallic
3,16,2,1,based
3,16,2,2,high
3,16,2,3,entropy
3,16,2,4,alloys
3,16,2,5,also
3,16,2,6,reported
3,16,2,7,challenge
3,16,2,8,establish
3,16,2,9,semiempirical
3,16,2,10,thermodynamic
3,16,2,11,criteria
3,16,2,12,predict
3,16,2,13,stability
3,16,2,14,high
3,16,2,15,entropy
3,16,2,16,alloys
3,16,3,0,remarkable
3,16,3,1,advancement
3,16,3,2,direction
3,16,3,3,Zhang
3,16,4,0,reported
3,16,4,1,ratio
3,16,4,2,TASmix
3,16,4,3,AHmix
3,16,4,4,taken
3,16,4,5,consideration
3,16,5,0,shown
3,16,5,1,ratio
3,16,5,2,high
3,16,5,3,entropy
3,16,5,4,alloy
3,16,5,5,forming
3,16,5,6,systems
3,16,5,7,always
3,16,5,8,one
3,16,5,9,whereas
3,16,5,10,bulk
3,16,5,11,metallic
3,16,5,12,glass
3,16,5,13,forming
3,16,5,14,alloys
3,16,5,15,less
3,16,6,0,binary
3,16,6,1,heats
3,16,6,2,mixing
3,16,6,3,several
3,16,6,4,components
3,16,6,5,AlCoCrFeNiMn
3,16,6,6,given
3,16,7,0,binary
3,16,7,1,enthalpy
3,16,7,2,mixing
3,16,7,3,calculated
3,16,7,4,basis
3,16,7,5,Miedema
3,16,7,6,macroscopic
3,16,7,7,model
3,16,7,8,observed
3,16,7,9,none
3,16,7,10,binary
3,16,7,11,heats
3,16,7,12,mixing
3,16,7,13,positive
3,16,7,14,necessarily
3,16,7,15,indicates
3,16,7,16,likely
3,16,7,17,tendency
3,16,7,18,phase
3,16,7,19,separation
3,16,8,0,Moreover
3,16,8,1,heats
3,16,8,2,mixing
3,16,8,3,values
3,16,8,4,negative
3,16,8,5,however
3,16,8,6,small
3,16,9,0,high
3,16,9,1,negative
3,16,9,2,enthalpy
3,16,9,3,mixing
3,16,9,4,observed
3,16,9,5,AI-Ni
3,16,9,6,Al-Co
3,16,9,7,Al-Mn
3,16,9,8,systems
3,16,9,9,reported
3,16,10,0,systems
3,16,10,1,quite
3,16,10,2,intermetallic
3,16,10,3,phases
3,16,10,4,observed
3,16,11,0,Basu
3,16,11,1,Ranganathan
3,16,11,2,earlier
3,16,11,3,reported
3,16,11,4,series
3,16,11,5,phase
3,16,11,6,diagram
3,16,11,7,search
3,16,11,8,number
3,16,11,9,intermetallic
3,16,11,10,phases
3,16,11,11,somehow
3,16,11,12,empirically
3,16,11,13,related
3,16,11,14,heat
3,16,11,15,mixing
3,16,12,0,alloy
3,16,12,1,system
3,16,12,2,also
3,16,12,3,exception
3,16,13,0,present
3,16,13,1,alloy
3,16,13,2,system
3,16,13,3,ASmix
3,16,13,4,AHmix
3,16,13,5,calculated
3,16,13,6,reported
3,16,14,0,observed
3,16,14,1,ratio
3,16,14,2,proposed
3,16,14,3,Zhang
3,16,15,0,turns
3,16,15,1,alloy
3,16,15,2,system
3,16,16,0,much
3,16,16,1,range
3,16,16,2,proposed
3,16,16,3,earlier
3,16,16,4,literature
3,16,17,0,discussion
3,16,17,1,brings
3,16,17,2,clearly
3,16,17,3,difference
3,16,17,4,alloy
3,16,17,5,system
3,16,17,6,bulk
3,16,17,7,metallic
3,16,17,8,glass
3,16,17,9,forming
3,16,17,10,alloys
3,16,17,11,suitability
3,16,17,12,high
3,16,17,13,entropy
3,16,17,14,alloy
3,17,1,0,Mechanical
3,17,1,1,alloying
3,17,1,2,behaviour
3,17,1,3,AlCoCrFeMnNi
3,17,1,4,HEA
3,17,1,5,present
3,17,1,6,work
3,17,1,7,alloy
3,17,1,8,system
3,17,1,9,mechanically
3,17,1,10,milled
3,17,1,11,evolution
3,17,1,12,phases
3,17,1,13,monitored
3,17,1,14,specific
3,17,1,15,time
3,17,1,16,interval
3,17,2,0,observed
3,17,2,1,peaks
3,17,2,2,disappear
3,17,2,3,sequentially
3,17,3,0,understood
3,17,3,1,elements
3,17,3,2,lower
3,17,3,3,melting
3,17,3,4,point
3,17,3,5,lose
3,17,3,6,identity
3,17,3,7,first
3,17,4,0,present
3,17,4,1,case
3,17,4,2,along
3,17,4,3,gets
3,17,4,4,dissolved
3,17,4,5,retains
3,17,4,6,identity
3,17,5,0,Based
3,17,5,1,observation
3,17,5,2,concluded
3,17,5,3,melting
3,17,5,4,point
3,17,5,5,criteria
3,17,5,6,might
3,17,5,7,system
3,17,5,8,specific
3,17,5,9,least
3,17,5,10,hold
3,17,5,11,good
3,17,5,12,universally
3,17,6,0,authors
3,17,6,1,would
3,17,6,2,like
3,17,6,3,note
3,17,6,4,dissolution
3,17,6,5,criteria
3,17,6,6,based
3,17,6,7,melting
3,17,6,8,point
3,17,6,9,partially
3,17,6,10,based
3,17,6,11,empiricism
3,17,6,12,factors
3,17,6,13,might
3,17,6,14,change
3,17,6,15,dissolution
3,17,6,16,behaviour
3,17,7,0,Moreover
3,17,7,1,disappearance
3,17,7,2,reduction
3,17,7,3,intensity
3,17,7,4,certain
3,17,7,5,peaks
3,17,7,6,element
3,17,7,7,XRD
3,17,7,8,may
3,17,7,9,effect
3,17,7,10,various
3,17,7,11,factors
3,17,7,12,relating
3,17,7,13,scattering
3,17,7,14,behaviour
3,17,7,15,particular
3,17,7,16,element
3,17,8,0,definitive
3,17,8,1,conclusion
3,17,8,2,needs
3,17,8,3,work
3,17,8,4,close
3,17,8,5,sensitivity
3,17,8,6,milling
3,17,8,7,behaviour
3,17,9,0,issue
3,17,9,1,worth
3,17,9,2,pursuing
3,17,9,3,better
3,17,9,4,understanding
3,17,10,0,milling
3,17,10,1,time
3,17,10,2,increases
3,17,10,3,peaks
3,17,10,4,Element
3,17,10,5,intensity
3,17,10,6,decreases
3,17,10,7,increase
3,17,10,8,broadening
3,17,11,0,expected
3,17,11,1,increase
3,17,11,2,milling
3,17,11,3,time
3,17,11,4,decreases
3,17,11,5,crystallite
3,17,11,6,size
3,17,11,7,increases
3,17,11,8,lattice
3,17,11,9,strain
3,17,12,0,complete
3,17,12,1,formation
3,17,12,2,solid
3,17,12,3,solution
3,17,12,4,phase
3,17,12,5,found
3,17,12,6,milling
3,17,13,0,Milling
3,17,13,1,increased
3,17,13,2,upto
3,17,13,3,40h
3,17,13,4,investigate
3,17,13,5,phase
3,17,13,6,transformation
3,17,13,7,exhibit
3,17,13,8,change
3,17,14,0,earlier
3,17,14,1,report
3,17,14,2,shows
3,17,14,3,similar
3,17,14,4,phases
3,17,14,5,present
3,17,14,6,even
3,17,14,7,milling
3,17,15,0,necessarily
3,17,15,1,means
3,17,15,2,milling
3,17,15,3,change
3,17,15,4,structure
3,17,15,5,alloy
3,17,15,6,takes
3,17,15,7,place
3,17,15,8,excess
3,17,15,9,hour
3,17,15,10,milling
3,17,15,11,basically
3,17,15,12,redundant
3,17,15,13,far
3,17,15,14,phase
3,17,15,15,evolution
3,17,15,16,alloy
3,17,15,17,concerned
3,17,16,0,milled
3,17,16,1,sample
3,17,16,2,showed
3,17,16,3,single-phase
3,17,16,4,solid
3,17,16,5,solution
3,17,16,6,BCC
3,17,16,7,crystal
3,17,16,8,structure
3,17,16,9,confirmed
3,17,16,10,XRD
3,17,16,11,TEM
3,17,16,12,study
3,17,17,0,earlier
3,17,17,1,study
3,17,17,2,reported
3,17,17,3,FCC
3,17,17,4,phase
3,17,17,5,along
3,17,17,6,BCC
3,17,17,7,phase
3,17,17,8,appears
3,17,17,9,completion
3,17,17,10,milling
3,17,17,11,though
3,17,17,12,minor
3,17,17,13,quantities
3,17,18,0,present
3,17,18,1,case
3,17,18,2,rigorous
3,17,18,3,analysis
3,17,18,4,diffraction
3,17,18,5,patterns
3,17,18,6,confirm
3,17,18,7,presence
3,17,18,8,FCC
3,17,18,9,phase
3,17,18,10,reported
3,17,18,11,Wang
3,17,18,12,difference
3,17,18,13,observation
3,17,18,14,could
3,17,18,15,attributed
3,17,18,16,different
3,17,18,17,milling
3,17,18,18,condition
3,17,19,0,High-resolution
3,17,19,1,phase
3,17,19,2,contrast
3,17,19,3,images
3,17,19,4,milled
3,17,19,5,powder
3,17,19,6,reveals
3,17,19,7,lattice
3,17,19,8,structure
3,17,19,9,BCC
3,17,19,10,phase
3,17,20,0,lattice
3,17,20,1,plane
3,17,20,2,corresponding
3,17,20,3,BCC
3,17,20,4,phase
3,17,20,5,also
3,17,20,6,resolved
3,17,21,0,However
3,17,21,1,occasionally
3,17,21,2,lattice
3,17,21,3,fringe
3,17,21,4,resolved
3,17,21,5,Calculated
3,17,21,6,thermodynamic
3,17,21,7,physical
3,17,21,8,parameters
3,17,21,9,AlCoCrFeMnNi
3,17,21,10,high
3,17,21,11,entropy
3,17,21,12,match
3,17,21,13,BCC
3,17,21,14,phase
3,17,22,0,fringe
3,17,22,1,spacings
3,17,22,2,match
3,17,22,3,oxide
3,17,22,4,aluminium
3,17,23,0,milling
3,17,23,1,carried
3,17,23,2,inert
3,17,23,3,atmosphere
3,17,23,4,possibility
3,17,23,5,forming
3,17,23,6,oxide
3,17,23,7,phase
3,17,23,8,even
3,17,23,9,minor
3,17,23,10,quantities
3,17,23,11,ruled
3,17,24,0,However
3,17,24,1,powder
3,17,24,2,dried
3,17,24,3,air
3,17,24,4,could
3,17,24,5,resulted
3,17,24,6,minor
3,17,24,7,oxide
3,17,24,8,phase
3,17,24,9,formation
3,17,25,0,case
3,17,25,1,cannot
3,17,25,2,related
3,17,25,3,phase
3,17,25,4,structure
3,17,25,5,alloy
3,17,26,0,similar
3,17,26,1,line
3,17,26,2,carbide
3,17,26,3,formation
3,17,26,4,reported
3,17,26,5,wet
3,17,26,6,milling
3,17,26,7,andor
3,17,26,8,subsequent
3,17,26,9,heat
3,17,26,10,treatment
3,17,27,0,case
3,17,27,1,carbide
3,17,27,2,formation
3,17,27,3,corresponding
3,17,27,4,diffraction
3,17,27,5,peaks
3,17,27,6,observed
3,17,27,7,X-ray
3,17,27,8,electron
3,17,27,9,diffraction
3,17,27,10,patterns
3,17,28,0,Moreover
3,17,28,1,predominant
3,17,28,2,contrast
3,17,28,3,enhancement
3,17,28,4,STEM-EDS
3,17,28,5,maps
3,17,28,6,also
3,17,28,7,observed
3,17,28,8,localized
3,17,28,9,regions
3,17,29,0,present
3,17,29,1,study
3,17,29,2,none
3,17,29,3,abovementioned
3,17,29,4,features
3,17,29,5,could
3,17,29,6,observed
3,17,29,7,rules
3,17,29,8,possibility
3,17,29,9,extended
3,17,29,10,carbon
3,17,29,11,contamination
3,17,29,12,carbide
3,17,29,13,formation
3,17,29,14,order
3,17,29,15,understand
3,17,29,16,solid
3,17,29,17,solution
3,17,29,18,phase
3,17,29,19,formation
3,17,29,20,mechanism
3,17,29,21,hexanary
3,17,29,22,alloys
3,17,29,23,alloy
3,17,29,24,divided
3,17,29,25,two
3,17,29,26,ternary
3,17,29,27,alloy
3,17,29,28,systems
3,17,30,0,two
3,17,30,1,ternary
3,17,30,2,alloy
3,17,30,3,systems
3,17,30,4,AlCoCr
3,17,30,5,FeMnNi
3,17,30,6,milled
3,17,30,7,upto
3,17,30,8,20h
3,17,30,9,separate
3,17,30,10,vials
3,17,31,0,20h
3,17,31,1,milling
3,17,31,2,two
3,17,31,3,systems
3,17,31,4,mixed
3,17,31,5,together
3,17,31,6,mixed
3,17,31,7,powder
3,17,31,8,milled
3,17,32,0,new
3,17,32,1,way
3,17,32,2,milling
3,17,32,3,high
3,17,32,4,entropy
3,17,32,5,alloy
3,17,32,6,system
3,17,32,7,shows
3,17,32,8,phase
3,17,32,9,found
3,17,32,10,single
3,17,32,11,hexanary
3,17,32,12,alloys
3,17,32,13,system
3,17,33,0,study
3,17,33,1,deduced
3,17,33,2,although
3,17,33,3,mechanical
3,17,33,4,alloying
3,17,33,5,nonequilibrium
3,17,33,6,process
3,17,33,7,evolves
3,17,33,8,phase
3,17,33,9,independent
3,17,33,10,processing
3,17,33,11,route
3,17,33,12,particular
3,17,33,13,alloy
3,17,33,14,system
3,18,1,0,Thermal
3,18,1,1,stability
3,18,1,2,phases
3,18,1,3,evolved
3,18,1,4,AlCoCrFeMnNi
3,18,1,5,HEA
3,18,1,6,dynamic
3,18,1,7,differential
3,18,1,8,scanning
3,18,1,9,calorimetric
3,18,1,10,thermogram
3,18,1,11,observed
3,18,1,12,phase
3,18,1,13,composition
3,18,1,14,alloy
3,18,1,15,changes
3,18,1,16,two
3,18,1,17,separate
3,18,1,18,exothermic
3,18,1,19,heat
3,18,1,20,events
3,18,1,21,heated
3,18,1,22,upto
3,18,1,23,1100
3,18,1,24,1373
3,18,2,0,alloy
3,18,2,1,stable
3,18,2,2,upto
3,18,2,3,500C773
3,18,2,4,subsequently
3,18,2,5,heat
3,18,2,6,events
3,18,2,7,appear
3,18,2,8,around
3,18,2,9,540
3,18,2,10,C813
3,18,2,11,900
3,18,2,12,1173
3,18,3,0,important
3,18,3,1,note
3,18,3,2,peak
3,18,3,3,temperatures
3,18,3,4,heat
3,18,3,5,events
3,18,3,6,shift
3,18,3,7,right
3,18,3,8,heating
3,18,3,9,rate
3,18,3,10,increased
3,18,4,0,addition
3,18,4,1,heat
3,18,4,2,evolved
3,18,4,3,event
3,18,4,4,increased
3,18,4,5,heating
3,18,4,6,rate
3,18,4,7,increased
3,18,5,0,observations
3,18,5,1,explained
3,18,5,2,light
3,18,5,3,diffusional
3,18,5,4,transformation
3,18,6,0,Similar
3,18,6,1,behaviour
3,18,6,2,observed
3,18,6,3,glasses
3,18,6,4,metastable
3,18,6,5,alloys
3,18,6,6,undergo
3,18,6,7,diffusional
3,18,6,8,transformation
3,18,7,0,diffusional
3,18,7,1,transformation
3,18,7,2,characteristics
3,18,7,3,incubation
3,18,7,4,time
3,18,7,5,heating
3,18,7,6,rate
3,18,7,7,increases
3,18,7,8,peak
3,18,7,9,shifts
3,18,7,10,higher
3,18,7,11,temperature
3,18,7,12,side
3,18,8,0,Moreover
3,18,8,1,lower
3,18,8,2,heating
3,18,8,3,rates
3,18,8,4,residence
3,18,8,5,time
3,18,8,6,available
3,18,8,7,diffusional
3,18,8,8,transformation
3,18,8,9,starts
3,18,8,10,beforehand
3,18,8,11,leading
3,18,8,12,decrease
3,18,8,13,heat
3,18,8,14,evolution
3,18,8,15,peak
3,18,8,16,temperature
3,18,9,0,activation
3,18,9,1,energies
3,18,9,2,calculated
3,18,9,3,based
3,18,9,4,two
3,18,9,5,different
3,18,9,6,models
3,18,9,7,corroborate
3,18,9,8,well
3,18,10,0,Though
3,18,10,1,published
3,18,10,2,literature
3,18,10,3,exist
3,18,10,4,particular
3,18,10,5,transformation
3,18,10,6,activation
3,18,10,7,energies
3,18,10,8,transformation
3,18,10,9,glasses
3,18,10,10,metastable
3,18,10,11,alloys
3,18,10,12,lie
3,18,10,13,range
3,19,0,0,phases
3,19,0,1,evolved
3,19,0,2,heat
3,19,0,3,events
3,19,0,4,explored
3,19,0,5,in-situ
3,19,0,6,high-temperature
3,19,0,7,XRD
3,19,0,8,TEM
3,19,1,0,observed
3,19,1,1,FCC
3,19,1,2,phase
3,19,1,3,quite
3,19,1,4,closely
3,19,1,5,related
3,19,1,6,Ni3Al
3,19,1,7,phase
3,19,1,8,evolves
3,19,1,9,first
3,19,1,10,transformation
3,19,1,11,event
3,19,2,0,second
3,19,2,1,transformation
3,19,2,2,Mn3Co7
3,19,2,3,phase
3,19,2,4,could
3,19,2,5,observed
3,19,2,6,alloy
3,19,3,0,evolution
3,19,3,1,phase
3,19,3,2,heat
3,19,3,3,treatment
3,19,3,4,reported
3,19,3,5,earlier
3,19,3,6,literature
3,19,4,0,result
3,19,4,1,evolution
3,19,4,2,phases
3,19,4,3,high
3,19,4,4,entropy
3,19,4,5,alloy
3,19,4,6,matrix
3,19,4,7,become
3,19,4,8,richer
3,19,4,9,remaining
3,19,4,10,elements
3,19,5,0,Transmission
3,19,5,1,electron
3,19,5,2,microscopy
3,19,5,3,reveals
3,19,5,4,phases
3,19,5,5,nanocrystalline
3,19,6,0,likely
3,19,6,1,happen
3,19,6,2,alloy
3,19,6,3,multicomponent
3,19,6,4,diffusion
3,19,6,5,elements
3,19,6,6,leading
3,19,6,7,transformation
3,19,6,8,likely
3,19,6,9,sluggish
3,19,7,0,Similar
3,19,7,1,phase
3,19,7,2,evolution
3,19,7,3,observed
3,19,7,4,sintering
3,19,7,5,also
3,20,1,0,Conclusions
3,20,1,1,concluded
3,20,1,2,present
3,20,1,3,work
3,20,2,0,AlCoCrFeNiMn
3,20,2,1,equiatomic
3,20,2,2,alloy
3,20,2,3,leads
3,20,2,4,formation
3,20,2,5,single-phase
3,20,2,6,BCC
3,20,2,7,a289003
3,20,2,8,alloy
3,20,2,9,upon
3,20,2,10,mechanical
3,20,2,11,alloying
3,20,3,0,Similar
3,20,3,1,phase
3,20,3,2,evolution
3,20,3,3,obtained
3,20,3,4,dividing
3,20,3,5,alloy
3,20,3,6,composition
3,20,3,7,two
3,20,3,8,different
3,20,3,9,segments
3,20,3,10,milling
3,20,3,11,different
3,20,3,12,schedule
3,21,1,0,semi-empirical
3,21,1,1,thermodynamic
3,21,1,2,analysis
3,21,1,3,reveals
3,21,1,4,ratio
3,21,1,5,TASAH
3,21,1,6,well
3,21,1,7,within
3,21,1,8,range
3,21,1,9,high
3,21,1,10,entropy
3,21,1,11,alloys
3,21,1,12,reported
3,21,1,13,literature
3,22,1,0,high
3,22,1,1,entropy
3,22,1,2,alloy
3,22,1,3,stable
3,22,1,4,upto
3,22,1,5,500
3,22,1,6,773
3,22,1,7,undergoes
3,22,1,8,two
3,22,1,9,diffusional
3,22,1,10,transformations
3,22,1,11,leading
3,22,1,12,precipitation
3,22,1,13,nanocrystalline
3,22,1,14,FCC
3,22,1,15,ordered
3,22,1,16,phase
3,22,1,17,363
3,22,1,18,002
3,22,1,19,closely
3,22,1,20,related
3,22,1,21,Ni3Al
3,22,1,22,type
3,22,1,23,intermetallic
3,22,1,24,phase
3,22,1,25,subsequent
3,22,1,26,precipitation
3,22,1,27,Mn3Co7
3,22,1,28,phase
3,23,1,0,Consolidated
3,23,1,1,sintered
3,23,1,2,pellet
3,23,1,3,alloy
3,23,1,4,heat
3,23,1,5,treatment
3,23,1,6,shows
3,23,1,7,precipitation
3,23,1,8,similar
3,23,1,9,phases
4,0,0,0,High-entropy
4,0,0,1,alloys
4,0,0,2,random
4,0,0,3,alloys
4,0,0,4,five
4,0,0,5,components
4,0,0,6,often
4,0,0,7,near
4,0,0,8,equi-composition
4,0,0,9,often
4,0,0,10,exhibit
4,0,0,11,excellent
4,0,0,12,mechanical
4,0,0,13,properties
4,0,1,0,Guiding
4,0,1,1,design
4,0,1,2,new
4,0,1,3,materials
4,0,1,4,across
4,0,1,5,wide
4,0,1,6,composition
4,0,1,7,space
4,0,1,8,requires
4,0,1,9,ability
4,0,1,10,compute
4,0,1,11,necessary
4,0,1,12,underlying
4,0,1,13,material
4,0,1,14,parameters
4,0,1,15,via
4,0,1,16,initio
4,0,1,17,methods
4,0,2,0,density
4,0,2,1,functional
4,0,2,2,theory
4,0,2,3,used
4,0,2,4,compute
4,0,2,5,elemental
4,0,2,6,misfit
4,0,2,7,volumes
4,0,2,8,alloy
4,0,2,9,lattice
4,0,2,10,constant
4,0,2,11,elastic
4,0,2,12,constants
4,0,2,13,stable
4,0,2,14,stacking
4,0,2,15,fault
4,0,2,16,energy
4,0,2,17,fcc
4,0,2,18,noble
4,0,2,19,metal
4,0,2,20,RhlrPdPtNiCu
4,0,3,0,properties
4,0,3,1,used
4,0,3,2,recent
4,0,3,3,theory
4,0,3,4,temperature
4,0,3,5,strain-rate
4,0,3,6,dependent
4,0,3,7,yield
4,0,3,8,strength
4,0,4,0,parameter-free
4,0,4,1,prediction
4,0,4,2,583
4,0,4,3,MPa
4,0,4,4,excellent
4,0,4,5,agreement
4,0,4,6,measured
4,0,4,7,value
4,0,4,8,527
4,0,4,9,MPa
4,0,5,0,quantitative
4,0,5,1,connection
4,0,5,2,alloy
4,0,5,3,composition
4,0,5,4,yield
4,0,5,5,strength
4,0,5,6,without
4,0,5,7,experimental
4,0,5,8,input
4,0,5,9,motivates
4,0,5,10,general
4,0,5,11,density
4,0,5,12,functional
4,0,5,13,theory-based
4,0,5,14,methodological
4,0,5,15,path
4,0,5,16,exploring
4,0,5,17,new
4,0,5,18,potential
4,0,5,19,high-strength
4,0,5,20,high-entropy
4,0,5,21,alloys
4,0,5,22,alloy
4,0,5,23,classes
4,0,5,24,chemical
4,0,5,25,accuracy
4,0,5,26,first-principles
4,0,5,27,methods
4,1,0,0,High-entropy
4,1,0,1,alloys
4,1,0,2,HEAs
4,1,0,3,also
4,1,0,4,called
4,1,0,5,multiple
4,1,0,6,principal
4,1,0,7,element
4,1,0,8,alloys
4,1,0,9,nominally
4,1,0,10,consist
4,1,0,11,five
4,1,0,12,elements
4,1,0,13,near-equal
4,1,0,14,compositions
4,1,0,15,single
4,1,0,16,crystalline
4,1,0,17,phase
4,1,0,18,Many
4,1,0,19,HEAs
4,1,0,20,possess
4,1,0,21,high
4,1,0,22,yield
4,1,0,23,strengths
4,1,0,24,ultimate
4,1,0,25,strengths
4,1,0,26,andor
4,1,0,27,ductility
4,1,0,28,making
4,1,0,29,broad
4,1,0,30,new
4,1,0,31,class
4,1,0,32,candidates
4,1,0,33,structural
4,1,0,34,applications
4,1,0,35,result
4,1,0,36,new
4,1,0,37,materials
4,1,0,38,emerging
4,1,0,39,rapidly
4,1,1,0,noble
4,1,1,1,metal
4,1,1,2,family
4,1,1,3,Sohn
4,1,1,4,reported
4,1,1,5,single-fcc-phase
4,1,1,6,RhirPdPtNiCu
4,1,1,7,system
4,1,1,8,compressive
4,1,1,9,yield
4,1,1,10,strength
4,1,1,11,o527
4,1,1,12,MPa
4,1,1,13,ultimate
4,1,1,14,strength
4,1,1,15,1839
4,1,1,16,MPa
4,1,1,17,strain
4,1,1,18,failure
4,1,1,19,324
4,1,1,20,latter
4,1,1,21,two
4,1,1,22,properties
4,1,1,23,rivaling
4,1,1,24,strongest
4,1,1,25,toughest
4,1,1,26,steels
4,1,1,27,However
4,1,1,28,HEAs
4,1,1,29,must
4,1,1,30,match
4,1,1,31,currently
4,1,1,32,available
4,1,1,33,structural
4,1,1,34,alloys
4,1,1,35,exceed
4,1,1,36,one
4,1,1,37,properties
4,1,2,0,Since
4,1,2,1,physical
4,1,2,2,restriction
4,1,2,3,near-equi-composition
4,1,2,4,random
4,1,2,5,alloys
4,1,2,6,available
4,1,2,7,composition
4,1,2,8,space
4,1,2,9,multi-property
4,1,2,10,optimization
4,1,2,11,vast
4,1,3,0,Searching
4,1,3,1,space
4,1,3,2,greatly
4,1,3,3,facilitated
4,1,3,4,theory
4,1,3,5,modeling
4,1,3,6,property
4,1,3,7,prediction
4,1,3,8,phase
4,1,3,9,stability
4,1,4,0,Accurate
4,1,4,1,predictions
4,1,4,2,require
4,1,4,3,accurate
4,1,4,4,theories
4,1,4,5,chemically
4,1,4,6,accurate
4,1,4,7,inputs
4,1,4,8,models
4,1,4,9,latter
4,1,4,10,leads
4,1,4,11,application
4,1,4,12,first-principles
4,1,4,13,methods
4,2,0,0,Strength
4,2,0,1,ductility
4,2,0,2,depend
4,2,0,3,motion
4,2,0,4,interaction
4,2,0,5,dislocations
4,2,0,6,random
4,2,0,7,alloy
4,2,1,0,First-principles
4,2,1,1,modeling
4,2,1,2,dislocations
4,2,1,3,pure
4,2,1,4,elemental
4,2,1,5,metals
4,2,1,6,alone
4,2,1,7,challenging
4,2,2,0,Studying
4,2,2,1,required
4,2,2,2,propertiesbehaviors
4,2,2,3,dislocations
4,2,2,4,complex
4,2,2,5,HEAs
4,2,2,6,even
4,2,2,7,formidable
4,2,3,0,Thus
4,2,3,1,theories
4,2,3,2,needed
4,2,3,3,predict
4,2,3,4,desired
4,2,3,5,properties
4,2,3,6,based
4,2,3,7,computationally
4,2,3,8,accessible
4,2,3,9,material
4,2,3,10,inputs
4,2,4,0,first
4,2,4,1,property
4,2,4,2,interest
4,2,4,3,initial
4,2,4,4,yield
4,2,4,5,strength
4,2,5,0,stress
4,2,5,1,pre-existing
4,2,5,2,dislocations
4,2,5,3,first
4,2,5,4,start
4,2,5,5,move
4,2,5,6,crystalline
4,2,5,7,lattice
4,2,5,8,generate
4,2,5,9,on-going
4,2,5,10,plastic
4,2,5,11,strain
4,2,5,12,macroscopic
4,2,5,13,imposed
4,2,5,14,strain-rate
4,2,5,15,temperature
4,2,6,0,general
4,2,6,1,theory
4,2,6,2,developed
4,2,6,3,predict
4,2,6,4,temperature
4,2,6,5,strain-rate
4,2,6,6,dependent
4,2,6,7,yield
4,2,6,8,strength
4,2,6,9,random
4,2,6,10,fcc
4,2,6,11,alloys
4,2,6,12,theory
4,2,6,13,envisions
4,2,6,14,HEA
4,2,6,15,effective-medium
4,2,6,16,matrix
4,2,6,17,elemental
4,2,6,18,atom
4,2,6,19,alloy
4,2,6,20,acts
4,2,6,21,solute
4,2,6,22,effective
4,2,6,23,matrix
4,2,7,0,additional
4,2,7,1,assumption
4,2,7,2,solutedislocation
4,2,7,3,interaction
4,2,7,4,energies
4,2,7,5,governed
4,2,7,6,elasticity
4,2,7,7,model
4,2,7,8,requires
4,2,7,9,average
4,2,7,10,material
4,2,7,11,properties
4,2,7,12,alloy
4,2,7,13,matrix
4,2,7,14,properties
4,2,7,15,elemental
4,2,7,16,solutes
4,2,7,17,average
4,2,7,18,matrix
4,3,0,0,use
4,3,0,1,first-principles
4,3,0,2,density
4,3,0,3,functional
4,3,0,4,theory
